date,control_point,arrive_resident,arrive_mainland,arrive_others,arrive_total,departure_resident,departure_mainland,departure_others,departure_total
2020-06-28,Hong Kong-Zhuhai-Macao Bridge,31,2,2,35,39,0,3,42
2020-06-28,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-06-28,Man Kam To,0,0,0,0,0,0,0,0
2020-06-28,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-06-28,Shenzhen Bay,608,117,11,736,309,42,19,370
2020-06-28,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-28,Harbour Control,0,0,0,0,0,0,0,0
2020-06-28,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-06-28,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-28,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-29,Airport,554,5,34,593,336,4,108,448
2020-06-29,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-06-29,Hung Hom,0,0,0,0,0,0,0,0
2020-06-29,Lo Wu,0,0,0,0,0,0,0,0
2020-06-29,Lok Ma Chau Spur Line,1300,0,0,1300,1300,0,0,1300
2020-06-29,Hong Kong-Zhuhai-Macao Bridge,40,3,4,47,76,4,3,83
2020-06-29,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-06-29,Man Kam To,0,0,0,0,0,0,0,0
2020-06-29,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-06-29,Shenzhen Bay,865,80,6,951,774,52,20,846
2020-06-29,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-29,Harbour Control,0,0,0,0,0,0,0,0
2020-06-29,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-06-29,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-29,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-30,Airport,1221,7,82,1310,730,5,62,797
2020-06-30,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-06-30,Hung Hom,0,0,0,0,0,0,0,0
2020-06-30,Lo Wu,0,0,0,0,0,0,0,0
2020-06-30,Lok Ma Chau Spur Line,1235,0,0,1235,1235,0,0,1235
2020-06-30,Hong Kong-Zhuhai-Macao Bridge,42,3,3,48,88,4,6,98
2020-06-30,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-06-30,Man Kam To,0,0,0,0,0,0,0,0
2020-06-30,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-06-30,Shenzhen Bay,928,159,10,1097,878,85,3,966
2020-06-30,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-30,Harbour Control,0,0,0,0,0,0,0,0
2020-06-30,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-06-30,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-06-30,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-01,Airport,682,3,58,743,1022,20,82,1124
2020-07-01,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-01,Hung Hom,0,0,0,0,0,0,0,0
2020-07-01,Lo Wu,0,0,0,0,0,0,0,0
2020-07-01,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-01,Hong Kong-Zhuhai-Macao Bridge,41,7,4,52,75,9,5,89
2020-07-01,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-01,Man Kam To,0,0,0,0,0,0,0,0
2020-07-01,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-01,Shenzhen Bay,566,104,8,678,496,86,3,585
2020-07-01,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-01,Harbour Control,0,0,0,0,0,0,0,0
2020-07-01,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-01,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-01,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-02,Airport,1017,5,75,1097,880,23,60,963
2020-07-02,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-02,Hung Hom,0,0,0,0,0,0,0,0
2020-07-02,Lo Wu,0,0,0,0,0,0,0,0
2020-07-02,Lok Ma Chau Spur Line,1291,0,0,1291,1291,0,0,1291
2020-07-02,Hong Kong-Zhuhai-Macao Bridge,73,1,3,77,86,9,3,98
2020-07-02,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-02,Man Kam To,0,0,0,0,0,0,0,0
2020-07-02,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-02,Shenzhen Bay,981,86,11,1078,918,88,8,1014
2020-07-02,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-02,Harbour Control,0,0,0,0,0,0,0,0
2020-07-02,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-02,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-02,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-03,Airport,1145,7,71,1223,1054,17,87,1158
2020-07-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-03,Hung Hom,0,0,0,0,0,0,0,0
2020-07-03,Lo Wu,0,0,0,0,0,0,0,0
2020-07-03,Lok Ma Chau Spur Line,1219,0,0,1219,1219,0,0,1219
2020-07-03,Hong Kong-Zhuhai-Macao Bridge,57,7,3,67,84,6,7,97
2020-07-03,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-03,Man Kam To,0,0,0,0,0,0,0,0
2020-07-03,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-03,Shenzhen Bay,1063,134,5,1202,868,107,14,989
2020-07-03,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-03,Harbour Control,0,0,0,0,0,0,0,0
2020-07-03,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-03,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-03,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-04,Airport,1068,13,57,1138,809,9,133,951
2020-07-04,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-04,Hung Hom,0,0,0,0,0,0,0,0
2020-07-04,Lo Wu,0,0,0,0,0,0,0,0
2020-07-04,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-04,Hong Kong-Zhuhai-Macao Bridge,66,8,3,77,79,3,5,87
2020-07-04,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-04,Man Kam To,0,0,0,0,0,0,0,0
2020-07-04,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-04,Shenzhen Bay,746,145,11,902,707,109,14,830
2020-07-04,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-04,Harbour Control,0,0,0,0,0,0,0,0
2020-07-04,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-04,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-04,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-05,Airport,1276,6,48,1330,994,14,151,1159
2020-07-05,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-05,Hung Hom,0,0,0,0,0,0,0,0
2020-07-05,Lo Wu,0,0,0,0,0,0,0,0
2020-07-05,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-05,Hong Kong-Zhuhai-Macao Bridge,70,6,4,80,89,12,2,103
2020-07-05,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-05,Man Kam To,0,0,0,0,0,0,0,0
2020-07-05,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-05,Shenzhen Bay,942,197,13,1152,664,131,4,799
2020-07-05,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-05,Harbour Control,0,0,0,0,0,0,0,0
2020-07-05,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-05,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-05,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-06,Airport,843,4,46,893,312,2,110,424
2020-07-06,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-06,Hung Hom,0,0,0,0,0,0,0,0
2020-07-06,Lo Wu,0,0,0,0,0,0,0,0
2020-07-06,Lok Ma Chau Spur Line,1133,0,0,1133,1133,0,0,1133
2020-07-06,Hong Kong-Zhuhai-Macao Bridge,106,2,3,111,113,6,4,123
2020-07-06,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-06,Man Kam To,0,0,0,0,0,0,0,0
2020-07-06,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-06,Shenzhen Bay,1318,137,16,1471,1040,117,16,1173
2020-07-06,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-06,Harbour Control,0,0,0,0,0,0,0,0
2020-07-06,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-06,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-06,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-07,Airport,1044,8,36,1088,819,18,81,918
2020-07-07,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-07,Hung Hom,0,0,0,0,0,0,0,0
2020-07-07,Lo Wu,0,0,0,0,0,0,0,0
2020-07-07,Lok Ma Chau Spur Line,1186,0,0,1186,1186,0,0,1186
2020-07-07,Hong Kong-Zhuhai-Macao Bridge,104,4,9,117,138,5,8,151
2020-07-07,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-07,Man Kam To,0,0,0,0,0,0,0,0
2020-07-07,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-07,Shenzhen Bay,1279,155,14,1448,1106,130,6,1242
2020-07-07,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-07,Harbour Control,0,0,0,0,0,0,0,0
2020-07-07,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-07,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-07,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-08,Airport,1091,11,76,1178,774,5,197,976
2020-07-08,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-08,Hung Hom,0,0,0,0,0,0,0,0
2020-07-08,Lo Wu,0,0,0,0,0,0,0,0
2020-07-08,Lok Ma Chau Spur Line,1030,0,0,1030,1030,0,0,1030
2020-07-08,Hong Kong-Zhuhai-Macao Bridge,122,6,6,134,172,7,8,187
2020-07-08,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-08,Man Kam To,0,0,0,0,0,0,0,0
2020-07-08,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-08,Shenzhen Bay,1428,184,20,1632,1341,175,5,1521
2020-07-08,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-08,Harbour Control,0,0,0,0,0,0,0,0
2020-07-08,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-08,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-08,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-09,Airport,661,9,44,714,727,21,84,832
2020-07-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-09,Hung Hom,0,0,0,0,0,0,0,0
2020-07-09,Lo Wu,0,0,0,0,0,0,0,0
2020-07-09,Lok Ma Chau Spur Line,721,0,0,721,721,0,0,721
2020-07-09,Hong Kong-Zhuhai-Macao Bridge,98,5,3,106,212,10,8,230
2020-07-09,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-09,Man Kam To,0,0,0,0,0,0,0,0
2020-07-09,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-09,Shenzhen Bay,1336,161,7,1504,1178,195,9,1382
2020-07-09,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-09,Harbour Control,0,0,0,0,0,0,0,0
2020-07-09,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-09,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-09,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-10,Airport,1298,2,105,1405,852,29,96,977
2020-07-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-10,Hung Hom,0,0,0,0,0,0,0,0
2020-07-10,Lo Wu,0,0,0,0,0,0,0,0
2020-07-10,Lok Ma Chau Spur Line,827,0,0,827,827,0,0,827
2020-07-10,Hong Kong-Zhuhai-Macao Bridge,102,11,5,118,239,23,16,278
2020-07-10,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-10,Man Kam To,0,0,0,0,0,0,0,0
2020-07-10,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-10,Shenzhen Bay,1102,162,10,1274,1567,229,16,1812
2020-07-10,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-10,Harbour Control,0,0,0,0,0,0,0,0
2020-07-10,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-10,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-10,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-11,Airport,1248,13,75,1336,791,19,92,902
2020-07-11,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-11,Hung Hom,0,0,0,0,0,0,0,0
2020-07-11,Lo Wu,0,0,0,0,0,0,0,0
2020-07-11,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-11,Hong Kong-Zhuhai-Macao Bridge,75,2,7,84,263,41,9,313
2020-07-11,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-11,Man Kam To,0,0,0,0,0,0,0,0
2020-07-11,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-11,Shenzhen Bay,737,159,10,906,2017,427,11,2455
2020-07-11,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-11,Harbour Control,0,0,0,0,0,0,0,0
2020-07-11,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-11,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-11,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-12,Airport,1105,10,79,1194,1114,61,109,1284
2020-07-12,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-12,Hung Hom,0,0,0,0,0,0,0,0
2020-07-12,Lo Wu,0,0,0,0,0,0,0,0
2020-07-12,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-12,Hong Kong-Zhuhai-Macao Bridge,71,6,9,86,259,34,5,298
2020-07-12,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-12,Man Kam To,0,0,0,0,0,0,0,0
2020-07-12,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-12,Shenzhen Bay,826,116,7,949,1528,339,17,1884
2020-07-12,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-12,Harbour Control,0,0,0,0,0,0,0,0
2020-07-12,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-12,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-12,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-13,Airport,731,9,55,795,326,30,62,418
2020-07-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-13,Hung Hom,0,0,0,0,0,0,0,0
2020-07-13,Lo Wu,0,0,0,0,0,0,0,0
2020-07-13,Lok Ma Chau Spur Line,151,0,0,151,151,0,0,151
2020-07-13,Hong Kong-Zhuhai-Macao Bridge,99,2,3,104,393,43,4,440
2020-07-13,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-13,Man Kam To,0,0,0,0,0,0,0,0
2020-07-13,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-13,Shenzhen Bay,935,109,11,1055,2326,355,21,2702
2020-07-13,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-13,Harbour Control,0,0,0,0,0,0,0,0
2020-07-13,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-13,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-13,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-14,Airport,768,8,55,831,1082,66,84,1232
2020-07-14,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-14,Hung Hom,0,0,0,0,0,0,0,0
2020-07-14,Lo Wu,0,0,0,0,0,0,0,0
2020-07-14,Lok Ma Chau Spur Line,57,0,0,57,57,0,0,57
2020-07-14,Hong Kong-Zhuhai-Macao Bridge,47,2,1,50,516,65,5,586
2020-07-14,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-14,Man Kam To,0,0,0,0,0,0,0,0
2020-07-14,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-14,Shenzhen Bay,715,88,7,810,2694,469,19,3182
2020-07-14,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-14,Harbour Control,0,0,0,0,0,0,0,0
2020-07-14,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-14,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-14,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-15,Airport,1035,3,58,1096,880,20,74,974
2020-07-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-15,Hung Hom,0,0,0,0,0,0,0,0
2020-07-15,Lo Wu,0,0,0,0,0,0,0,0
2020-07-15,Lok Ma Chau Spur Line,65,0,0,65,65,0,0,65
2020-07-15,Hong Kong-Zhuhai-Macao Bridge,98,3,3,104,637,87,8,732
2020-07-15,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-15,Man Kam To,0,0,0,0,0,0,0,0
2020-07-15,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-15,Shenzhen Bay,752,83,7,842,2660,470,16,3146
2020-07-15,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-15,Harbour Control,0,0,0,0,0,0,0,0
2020-07-15,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-15,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-15,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-16,Airport,516,3,28,547,706,24,36,766
2020-07-16,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-16,Hung Hom,0,0,0,0,0,0,0,0
2020-07-16,Lo Wu,0,0,0,0,0,0,0,0
2020-07-16,Lok Ma Chau Spur Line,58,0,0,58,58,0,0,58
2020-07-16,Hong Kong-Zhuhai-Macao Bridge,91,5,8,104,538,66,8,612
2020-07-16,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-16,Man Kam To,0,0,0,0,0,0,0,0
2020-07-16,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-16,Shenzhen Bay,651,85,8,744,2576,346,16,2938
2020-07-16,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-16,Harbour Control,0,0,0,0,0,0,0,0
2020-07-16,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-16,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-16,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-17,Airport,1073,7,82,1162,1209,51,72,1332
2020-07-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-17,Hung Hom,0,0,0,0,0,0,0,0
2020-07-17,Lo Wu,0,0,0,0,0,0,0,0
2020-07-17,Lok Ma Chau Spur Line,37,0,0,37,37,0,0,37
2020-07-17,Hong Kong-Zhuhai-Macao Bridge,69,2,3,74,94,1,3,98
2020-07-17,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-17,Man Kam To,0,0,0,0,0,0,0,0
2020-07-17,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-17,Shenzhen Bay,588,54,16,658,360,45,11,416
2020-07-17,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-17,Harbour Control,0,0,0,0,0,0,0,0
2020-07-17,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-17,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-17,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-18,Airport,693,12,45,750,1074,65,69,1208
2020-07-18,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-18,Hung Hom,0,0,0,0,0,0,0,0
2020-07-18,Lo Wu,0,0,0,0,0,0,0,0
2020-07-18,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-18,Hong Kong-Zhuhai-Macao Bridge,58,3,5,66,153,16,7,176
2020-07-18,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-18,Man Kam To,0,0,0,0,0,0,0,0
2020-07-18,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-18,Shenzhen Bay,472,75,4,551,745,68,9,822
2020-07-18,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-18,Harbour Control,0,0,0,0,0,0,0,0
2020-07-18,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-18,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-18,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-19,Airport,912,2,42,956,1428,73,109,1610
2020-07-19,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-19,Hung Hom,0,0,0,0,0,0,0,0
2020-07-19,Lo Wu,0,0,0,0,0,0,0,0
2020-07-19,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-19,Hong Kong-Zhuhai-Macao Bridge,32,4,5,41,141,5,4,150
2020-07-19,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-19,Man Kam To,0,0,0,0,0,0,0,0
2020-07-19,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-19,Shenzhen Bay,435,78,7,520,674,109,7,790
2020-07-19,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-19,Harbour Control,0,0,0,0,0,0,0,0
2020-07-19,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-19,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-19,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-20,Airport,605,2,27,634,794,41,113,948
2020-07-20,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-20,Hung Hom,0,0,0,0,0,0,0,0
2020-07-20,Lo Wu,0,0,0,0,0,0,0,0
2020-07-20,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-20,Hong Kong-Zhuhai-Macao Bridge,45,3,2,50,156,11,2,169
2020-07-20,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-20,Man Kam To,0,0,0,0,0,0,0,0
2020-07-20,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-20,Shenzhen Bay,535,68,12,615,798,114,18,930
2020-07-20,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-20,Harbour Control,0,0,0,0,0,0,0,0
2020-07-20,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-20,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-20,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-21,Airport,728,3,49,780,1501,95,72,1668
2020-07-21,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-21,Hung Hom,0,0,0,0,0,0,0,0
2020-07-21,Lo Wu,0,0,0,0,0,0,0,0
2020-07-21,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-21,Hong Kong-Zhuhai-Macao Bridge,35,2,0,37,200,12,3,215
2020-07-21,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-21,Man Kam To,0,0,0,0,0,0,0,0
2020-07-21,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-21,Shenzhen Bay,386,45,6,437,1126,141,18,1285
2020-07-21,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-21,Harbour Control,0,0,0,0,0,0,0,0
2020-07-21,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-21,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-21,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-22,Airport,1089,3,47,1139,1064,41,68,1173
2020-07-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-22,Hung Hom,0,0,0,0,0,0,0,0
2020-07-22,Lo Wu,0,0,0,0,0,0,0,0
2020-07-22,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-22,Hong Kong-Zhuhai-Macao Bridge,47,1,5,53,279,26,5,310
2020-07-22,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-22,Man Kam To,0,0,0,0,0,0,0,0
2020-07-22,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-22,Shenzhen Bay,326,46,6,378,1702,215,10,1927
2020-07-22,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-22,Harbour Control,0,0,0,0,0,0,0,0
2020-07-22,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-22,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-22,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-23,Airport,453,5,11,469,1165,32,195,1392
2020-07-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-23,Hung Hom,0,0,0,0,0,0,0,0
2020-07-23,Lo Wu,0,0,0,0,0,0,0,0
2020-07-23,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-23,Hong Kong-Zhuhai-Macao Bridge,37,1,8,46,252,20,5,277
2020-07-23,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-23,Man Kam To,0,0,0,0,0,0,0,0
2020-07-23,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-23,Shenzhen Bay,301,37,20,358,1590,210,16,1816
2020-07-23,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-23,Harbour Control,0,0,0,0,0,0,0,0
2020-07-23,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-23,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-23,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-24,Airport,1069,5,42,1116,1386,56,101,1543
2020-07-24,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-24,Hung Hom,0,0,0,0,0,0,0,0
2020-07-24,Lo Wu,0,0,0,0,0,0,0,0
2020-07-24,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-07-24,Hong Kong-Zhuhai-Macao Bridge,36,0,2,38,250,18,13,281
2020-07-24,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-07-24,Man Kam To,0,0,0,0,0,0,0,0
2020-07-24,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-07-24,Shenzhen Bay,277,48,0,325,1853,234,16,2103
2020-07-24,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-24,Harbour Control,0,0,0,0,0,0,0,0
2020-07-24,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-07-24,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-24,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-07-25,Airport,577,6,21,604,1280,68,55,1403
2020-07-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-07-25,Hung Hom,0,0,0,0,0,0,0,0
2020-07-25,Lo Wu,0,0,0,0,0,0,0,0
2020-07-25,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
